DT,High,Low,Rain
2018-11-20,30,19.33,0.13
2018-11-21,26.69,20,2.61
2018-11-22,22.96,20.21,32.12
2018-11-23,25,20.3,9.92
2018-11-24,27.74,19.35,0.09
2018-11-25,27.83,18.48,0.01
2018-11-26,27.65,17.23,0
2018-11-27,26.49,15.82,0
2018-11-28,26.79,17.03,0
2018-11-29,25.5,19.13,0.56
2018-11-30,28.27,18.17,0
2018-12-01,27.64,16.08,0
2018-12-02,27.7,17.75,0
2018-12-03,27.6,18.29,0
2018-12-04,25.76,19.68,6.59
2018-12-05,28.21,20.45,0.71
2018-12-06,28.16,19.68,0.44
2018-12-07,28.52,19.44,0
2018-12-08,28.17,18.48,0
2018-12-09,28.7,19.03,0
2018-12-10,28.29,18.07,0
2018-12-11,27.91,19.25,0.01
2018-12-12,28.38,18.87,0
2018-12-13,27.44,18.99,0.09
2018-12-14,28.53,18.04,0
2018-12-15,27.3,16.92,0
2018-12-16,25.06,15.71,0
2018-12-17,26.2,15.4,0
2018-12-18,26.61,16.27,0
2018-12-19,25.51,16.94,0.03
2018-12-20,27.05,17.54,0
2018-12-21,27.31,18.35,0.06
2018-12-22,29.04,19.15,0.03
2018-12-23,28.18,19.15,0.26
2018-12-24,28.78,18.56,0
2018-12-25,29.03,17.8,0.01
2018-12-26,29.7,18.56,0
2018-12-27,28.68,18.89,0.2
2018-12-28,27.92,19.2,1.19
2018-12-29,25.58,18.05,1
2018-12-30,26.87,16.89,0
2018-12-31,26.3,14.49,0
2019-01-01,26.92,13.25,0
2019-01-02,26.92,13.06,0
2019-01-03,28.07,13.46,0
2019-01-04,27.95,13.08,0
2019-01-05,27.7,14.55,0
2019-01-06,27.5,14.84,0
2019-01-07,27.82,14.52,0
2019-01-08,27.91,14.1,0
2019-01-09,28.86,14.09,0
2019-01-10,27.99,15.3,0
2019-01-11,28.57,15.96,0
2019-01-12,27.77,15.31,0
2019-01-13,28.18,15.28,0
2019-01-14,28.28,14.12,0
2019-01-15,27.66,14.7,0
2019-01-16,27.61,15.17,0
2019-01-17,27.87,16.12,0
2019-01-18,27.97,14.9,0
2019-01-19,29.05,14.74,0
2019-01-20,27.57,14.74,0
2019-01-21,27.86,14.12,0
2019-01-22,27.79,15.26,0
2019-01-23,28.42,17.37,0
2019-01-24,28.77,17.51,0
2019-01-25,28.31,17.67,0
2019-01-26,27.99,19.03,0.31
2019-01-27,26.89,19.27,2.64
2019-01-28,25.76,18,2.96
2019-01-29,26.23,16.95,0.04
2019-01-30,27.95,17.25,0
2019-01-31,26.85,17.07,0
2019-02-01,27.06,17.55,0
2019-02-02,27.43,17.31,0
2019-02-03,28.01,17.06,0
2019-02-04,28.94,18.47,0
2019-02-05,28.44,18.7,0
2019-02-06,29.43,18.89,0
2019-02-07,29.71,19.49,0
2019-02-08,30.04,20.23,0.02
2019-02-09,29.71,20.44,5.59
2019-02-10,28.87,20.6,0.53
2019-02-11,28.49,18.07,0.11
2019-02-12,28.49,17.55,0
2019-02-13,28.84,17.11,0
2019-02-14,29.89,18.65,0
2019-02-15,30.17,19.93,0.02
2019-02-16,30.53,20.29,0.04
2019-02-17,30.88,19.33,0
2019-02-18,31.74,20.13,0
2019-02-19,31.24,20.66,0.1
2019-02-20,31.56,18.52,0
2019-02-21,30.74,17.61,0
2019-02-22,31.11,17.06,0
2019-02-23,32.65,17.49,0
2019-02-24,32.65,17.65,0
2019-02-25,33.32,18.58,0
2019-02-26,32.61,20.51,0
2019-02-27,31.83,21.14,0
2019-02-28,31.9,20.8,0
2019-03-01,32.55,21.49,0.05
2019-03-02,31.21,20.37,0.01
2019-03-03,31.32,20.87,0.01
2019-03-04,31.72,21.48,0.01
2019-03-05,32.21,22.91,0.04
2019-03-06,33.54,21.84,0
2019-03-07,34.53,21.26,0
2019-03-08,34.1,21.77,0
2019-03-09,32.04,22.85,0.15
2019-03-10,32.85,22.8,0
2019-03-11,33.15,21.62,0
2019-03-12,32.79,20.84,0
2019-03-13,33.02,20.78,0
2019-03-14,33.22,21.19,0
2019-03-15,33.15,20.05,0
2019-03-16,32.85,18.77,0
2019-03-17,32.25,19.08,0
2019-03-18,33.49,20.71,0
2019-03-19,33.31,21.95,0
2019-03-20,32.55,21.85,0
2019-03-21,33.41,21.59,0
2019-03-22,33.93,22.03,0
2019-03-23,33.81,23.6,0
2019-03-24,34.15,22.62,0
2019-03-25,34.18,21.86,0
2019-03-26,34.28,21.77,0
2019-03-27,34.53,21.09,0
2019-03-28,34.99,22.56,0
2019-03-29,34.36,23.21,0
2019-03-30,34.68,22.51,0
2019-03-31,34.71,22.59,0
2019-04-01,34.64,23.29,0
2019-04-02,34.15,22.68,0
2019-04-03,34.41,21.98,0
2019-04-04,35,21.9,0
2019-04-05,33.92,22.68,0
2019-04-06,34.94,22.37,0
2019-04-07,34.78,23.38,0
2019-04-08,34.58,23.62,0
2019-04-09,33.66,22.62,0.65
2019-04-10,34.75,23.57,0.01
2019-04-11,34.58,23.67,0
2019-04-12,35.48,23.69,0
2019-04-13,34.82,23.62,0
2019-04-14,35.48,23.14,0
2019-04-15,35.02,23,0
2019-04-16,35.22,24.54,0
2019-04-17,33.99,22.48,3.13
2019-04-18,33.77,22.2,7.08
2019-04-19,32.64,22.93,1.83
2019-04-20,33.15,21.72,9.1
2019-04-21,32.5,23.01,0.43000000000000005
2019-04-22,33.16,21.77,0.27
2019-04-23,33.71,22.75,0.49
2019-04-24,33.3,22.64,0
2019-04-25,34.79,23.58,0
2019-04-26,34.9,23.5,0
2019-04-27,35,23.16,0
2019-04-28,33.86,23.49,0
2019-04-29,34,23.3,0.03
2019-04-30,33.68,21.86,9.41
2019-05-01,31.83,22.32,0.29
2019-05-02,33.61,21.87,0
2019-05-03,32.76,22.2,0.02
2019-05-04,33.11,23.19,0.01
2019-05-05,34.13,23.93,0
2019-05-06,34.34,24.72,0.09999999999999999
2019-05-07,33.38,22.58,12.03
2019-05-08,31.86,22.23,1.4
2019-05-09,33.13,22.98,0.22
2019-05-10,33.62,24.41,0.01
2019-05-11,33.8,23.91,1.1500000000000001
2019-05-12,34.03,23.59,6.82
2019-05-13,31.91,22.8,2.35
2019-05-14,33.7,23.75,0.09
2019-05-15,33.02,21.78,0.71
2019-05-16,33.44,23.87,1.37
2019-05-17,32.98,22.43,2.95
2019-05-18,33.23,23.87,0.31
2019-05-19,33.66,24.03,0.25
2019-05-20,33.46,23.94,0.08
2019-05-21,34.12,23.68,0.11
2019-05-22,33.42,23.1,2.63
2019-05-23,33.23,22.86,12.700000000000001
2019-05-24,32.79,21.76,5.78
2019-05-25,31.92,22.31,17.2
2019-05-26,32.57,22.26,10.459999999999999
2019-05-27,32.57,23.71,2.4299999999999997
2019-05-28,32.08,22.75,3.8699999999999997
2019-05-29,32.73,23.05,5.89
2019-05-30,31.79,22.54,23.5
2019-05-31,32.45,22.52,2.95
2019-06-01,31.62,23.64,4.75
2019-06-02,31.04,21.72,23.98
2019-06-03,29.29,22.02,7.859999999999999
2019-06-04,31.03,23.06,0.86
2019-06-05,31.19,21.75,23.44
2019-06-06,31.6,22.51,10.24
2019-06-07,31.13,22.33,18.17
2019-06-08,31.21,22.77,10.8
2019-06-09,32.25,22.05,3.94
2019-06-10,29.15,22.42,1.49
2019-06-11,29.37,22.9,0.18
2019-06-12,27.97,22.62,0.81
2019-06-13,28.47,22.28,2.44
2019-06-14,29.61,21.78,4.69
2019-06-15,30.65,22.21,0.06
2019-06-16,31.09,22.09,0.15
2019-06-17,29.81,22.47,0.07
2019-06-18,30.34,21.93,0.14
2019-06-19,30.5,22.64,2.95
2019-06-20,29.6,21.28,6.99
2019-06-21,28.13,22,0.86
2019-06-22,29.35,22.05,2.12
2019-06-23,27.78,21.86,1.98
2019-06-24,29.66,21.87,5.8
2019-06-25,29.5,22.39,5.25
2019-06-26,29.14,21.99,2.35
2019-06-27,30.15,22.26,0.6
2019-06-28,30.26,22.05,0.27
2019-06-29,29.27,22.59,0.16
2019-06-30,28.03,21.81,0.43
2019-07-01,30.08,22.2,0.37
2019-07-02,30.03,22.41,0.8500000000000001
2019-07-03,29.4,22.62,0.46
2019-07-04,29.02,22.79,5.34
2019-07-05,28.3,22.41,1.05
2019-07-06,28.21,22.55,0.45
2019-07-07,28.8,21.91,0.18
2019-07-08,29.14,21.59,0.7
2019-07-09,29.72,21.38,2.33
2019-07-10,26.8,20.6,18.96
2019-07-11,28.2,20.7,2.43
2019-07-12,30.02,20.74,2.42
2019-07-13,29.2,21.23,8.12
2019-07-14,28.97,21.58,6.9399999999999995
2019-07-15,30.07,21.31,8.12
2019-07-16,29.35,21.77,1.91
2019-07-17,28.59,22.31,6.35
2019-07-18,28.93,22.13,13.19
2019-07-19,29.18,21.51,7.56
2019-07-20,27.73,21.84,1.76
2019-07-21,28.38,21.6,10.09
2019-07-22,25.67,19.89,21.52
2019-07-23,26.04,20.51,5.92
2019-07-24,28.49,21.36,6.3100000000000005
2019-07-25,27.85,21.21,5.14
2019-07-26,25.99,21.24,6.81
2019-07-27,27.28,21.28,0.96
2019-07-28,27.05,21.87,2
2019-07-29,27.86,21,0.52
2019-07-30,26.95,20.85,0.22
2019-07-31,29.34,21.42,0.8
2019-08-01,28.88,21.01,0.39
2019-08-02,27.05,21.66,0.07
2019-08-03,27.55,21.85,0.16
2019-08-04,27.31,21.94,0.78
2019-08-05,27.23,20.92,7.52
2019-08-06,25.31,21.22,3.71
2019-08-07,25.71,21.99,3.8200000000000003
2019-08-08,26.15,21.45,8.51
2019-08-09,27.12,21.75,2.23
2019-08-10,26.13,21.32,6.0200000000000005
2019-08-11,28.11,21.57,0.48
2019-08-12,28.39,21.38,4.87
2019-08-13,28.08,21.27,8.34
2019-08-14,27.52,21.09,5.36
2019-08-15,27.58,21.5,5.06
2019-08-16,27.99,20.72,7.42
2019-08-17,25.28,20.91,13.64
2019-08-18,24.73,20.91,16.26
2019-08-19,28.9,21.15,11.1
2019-08-20,26.95,20.87,0.9400000000000001
2019-08-21,27.54,20.76,4.25
2019-08-22,27.32,20.74,6.54
2019-08-23,28.82,20.66,2.56
2019-08-24,28.25,20.7,2.76
2019-08-25,28.68,21.24,0.48
2019-08-26,27.6,21.07,0.22
2019-08-27,28.31,20.9,3.92
2019-08-28,29.06,21.27,1.25
2019-08-29,28.9,21.39,5.37
2019-08-30,28.97,21.23,3.4299999999999997
2019-08-31,27.19,21.29,0.88
2019-09-01,26.1,21.41,4.68
2019-09-02,27.42,21.04,7.18
2019-09-03,26.45,21.04,3.37
2019-09-04,27.04,21.41,2.44
2019-09-05,27.06,21.54,2.12
2019-09-06,27.41,21.47,0.75
2019-09-07,27.97,21.8,1.07
2019-09-08,27.11,21.94,1.6700000000000002
2019-09-09,27.24,21.67,1.2
2019-09-10,27.6,21.2,2.7399999999999998
2019-09-11,28.14,21.07,3.94
2019-09-12,27.49,20.76,3.97
2019-09-13,28.55,20.94,1.11
2019-09-14,28.75,21,2.58
2019-09-15,28.08,21.04,8.21
2019-09-16,27.41,20.54,14.86
2019-09-17,26.2,21.2,14.06
2019-09-18,27.06,21.44,15.61
2019-09-19,27.3,21.08,6.29
2019-09-20,28.42,21.2,0.38
2019-09-21,29.34,21.92,0.64
2019-09-22,28.02,21.69,20.03
2019-09-23,28.22,21.35,29.05
2019-09-24,28.95,21.44,6.08
2019-09-25,27.28,20.52,13.1
2019-09-26,28.45,21.19,0.13
2019-09-27,28.85,20.69,4.34
2019-09-28,28.71,21.33,0.27
2019-09-29,29.18,21.78,0.22
2019-09-30,28.89,21.19,2.77
2019-10-01,28.89,20.31,13.67
2019-10-02,29.58,20.99,6.21
2019-10-03,29.33,20.41,13.49
2019-10-04,28.47,20.33,14.860000000000001
2019-10-05,28.54,21.25,10.51
2019-10-06,28.27,21.46,2.7
2019-10-07,28.43,20.74,16
2019-10-08,28.78,20.59,9.03
2019-10-09,29.33,21.08,9.44
2019-10-10,29.3,21.54,2.29
2019-10-11,28.96,21.62,3.02
2019-10-12,29.32,21.92,4.19
2019-10-13,29.22,21.78,6.72
2019-10-14,29.65,21.66,0.71
2019-10-15,27.58,21.32,6.62
2019-10-16,25.97,20.96,9.23
2019-10-17,26.45,20.51,6.76
2019-10-18,28.07,20.59,2.4499999999999997
2019-10-19,27.87,20.99,1.4500000000000002
2019-10-20,27.35,20.95,13.18
2019-10-21,25.69,20.7,21.04
2019-10-22,24.23,20.36,7.8100000000000005
2019-10-23,25.17,20.27,14.7
2019-10-24,26.51,20.47,3.59
2019-10-25,26.19,19.65,2.49
2019-10-26,26.34,19.88,4.5600000000000005
2019-10-27,27.52,20.65,3.58
2019-10-28,27.69,20.59,1.05
2019-10-29,25.53,20.25,2.61
2019-10-30,24.27,20.62,9.32
2019-10-31,25.68,18.97,4.34
2019-11-01,28.77,20.33,3.02
2019-11-02,28.62,20.87,0.67
2019-11-03,29.11,18.81,0.28
2019-11-04,29.37,18.91,0
2019-11-05,28.94,19.86,0.5700000000000001
2019-11-06,29.27,20.81,2.06
2019-11-07,29.14,20.9,2.2800000000000002
2019-11-08,28.66,21.12,3.48
2019-11-09,28.76,21.38,1.08
2019-11-10,28.89,20.5,0.8200000000000001
2019-11-11,28.09,19.13,0.76
2019-11-12,28.34,19.31,0
2019-11-13,27.41,18.95,0.04
2019-11-14,25.91,20.16,2.42
2019-11-15,26.44,20.76,2.44
2019-11-16,28.1,19.84,0.46
2019-11-17,29.24,20.55,0.11
2019-11-18,28.34,21.16,1.14
2019-11-19,28.47,20.95,0.21000000000000002
2019-11-20,27.09,20.71,4.6
2019-11-21,26.63,20,0.96
2019-11-22,25.86,17.55,0.23
2019-11-23,27.2,18.63,0.04
2019-11-24,27.99,18.29,0
2019-11-25,27.35,17.4,0.03
2019-11-26,27.36,18.21,0.05
2019-11-27,25.27,20.43,2.93
2019-11-28,26.57,20.2,0.79
2019-11-29,26.79,19.65,0.72
2019-11-30,25.28,19.9,12.02
2019-12-01,22.54,20.48,13.75
2019-12-02,24.14,19.74,1.7
2019-12-03,23.63,18.45,4.6
2019-12-04,25.81,18.12,0.7000000000000001
2019-12-05,25.1,18.8,0.32
2019-12-06,25.2,15.79,0.01
2019-12-07,24.62,16.82,1.48
2019-12-08,25.02,17.95,1.1300000000000001
2019-12-09,26.56,18.24,0
2019-12-10,26.26,17.19,0.14
2019-12-11,27.22,17.25,0
2019-12-12,27.45,17.74,0
2019-12-13,27.87,18.77,0.1
2019-12-14,23.16,18.37,4.12
2019-12-15,26.86,18.53,0.03
2019-12-16,26.33,18.76,0.06
2019-12-17,26.46,16.81,0.01
2019-12-18,26.29,17.37,0.05
2019-12-19,26.09,17.3,0
2019-12-20,26.36,18.15,0
2019-12-21,26.99,18.87,0.02
2019-12-22,26.74,18.25,0
2019-12-23,25.77,18.51,0
2019-12-24,26.67,19.47,0.24
2019-12-25,25.72,19.86,0.72
2019-12-26,27.02,18.79,0.25
2019-12-27,28.83,18.03,0.49
2019-12-28,27.14,18.27,0
2019-12-29,27.47,17.99,0.01
2019-12-30,27.42,18.41,0.08
2019-12-31,26.58,19.11,0.52
2020-01-01,26.04,19.63,1.16
2020-01-02,27.38,20.13,1.1
2020-01-03,29.11,20.24,0
2020-01-04,29.66,20.42,0
2020-01-05,29.33,20.79,0.37
2020-01-06,26.71,19.97,0.53
2020-01-07,27.29,19.16,0.09
2020-01-08,28.55,18.67,0
2020-01-09,28.88,17.77,0
2020-01-10,28.31,17.06,0
2020-01-11,27.72,16.15,0
2020-01-12,27.65,17.72,0
2020-01-13,28.02,16.97,0
2020-01-14,28.8,15.69,0
2020-01-15,28.13,15.21,0
2020-01-16,27.8,16.29,0
2020-01-17,28.55,17.5,0
2020-01-18,27.74,18.89,0.19
2020-01-19,28.77,18.75,0
2020-01-20,29.55,17.56,0
2020-01-21,29.32,16.72,0
2020-01-22,28.99,17.58,0
2020-01-23,28.79,17.15,0
2020-01-24,29.35,15.99,0
2020-01-25,29.2,15.18,0
2020-01-26,30.37,15.88,0
2020-01-27,30.58,17.31,0
2020-01-28,29.61,17.75,0
2020-01-29,30.4,18.1,0
2020-01-30,30.87,19.17,0
2020-01-31,30.33,19.14,0
2020-02-01,29.03,18.52,0
2020-02-02,28.34,18.29,0
2020-02-03,29.26,16.92,0
2020-02-04,28.48,18.09,0
2020-02-05,28.87,18.11,0
2020-02-06,29.18,18.23,0
2020-02-07,28.84,18.95,0.01
2020-02-08,29.12,18.66,0
2020-02-09,28.89,18.89,0.06
2020-02-10,29.26,17.45,0
2020-02-11,28.87,18.21,0
2020-02-12,28.95,18.58,0
2020-02-13,29.99,17.66,0
2020-02-14,29.66,17.86,0
2020-02-15,30.66,18.26,0
2020-02-16,30.64,16.75,0
2020-02-17,30.42,16.75,0
2020-02-18,30.28,16.94,0
2020-02-19,30.2,16.99,0
2020-02-20,30.31,17.53,0
2020-02-21,30.45,18.15,0
2020-02-22,30.3,19.07,0
2020-02-23,29.82,19.29,0
2020-02-24,29.58,19.08,0
2020-02-25,30.84,19.39,0
2020-02-26,30.49,20.17,0
2020-02-27,30.38,19.73,0
2020-02-28,29.95,19.97,0
2020-02-29,31.03,20.16,0
2020-03-01,31.27,20.12,0
2020-03-02,29.74,20.46,0.19
2020-03-03,30.97,21.32,0.17
2020-03-04,30.68,22.04,0.51
2020-03-05,30.47,21.77,0.74
2020-03-06,30.43,22.26,0.9400000000000001
2020-03-07,30.94,22.38,0.97
2020-03-08,31.21,21.13,0.42
2020-03-09,30.71,21.76,0.41000000000000003
2020-03-10,31.45,22.09,0.11
2020-03-11,32.31,21.73,0
2020-03-12,31.68,20.93,0
2020-03-13,32.13,20.13,0
2020-03-14,32.17,20.6,0
2020-03-15,32.51,20.57,0
2020-03-16,32.4,20.65,0
2020-03-17,32.46,19.83,0
2020-03-18,32.91,21.02,0
2020-03-19,33.18,22.29,0
2020-03-20,31.07,21.68,2.92
2020-03-21,33,22.02,0.01
2020-03-22,31.11,22.85,0.3
2020-03-23,31.04,21.26,6.25
2020-03-24,32.99,20.66,0
2020-03-25,32.31,20.52,0
2020-03-26,32.46,19.87,0
2020-03-27,32.66,19.64,0
2020-03-28,33.16,19.8,0
2020-03-29,33.79,20.33,0
2020-03-30,34.2,20.54,0
2020-03-31,33.45,21.03,0
2020-04-01,34.48,21.83,0
2020-04-02,34.47,22.47,0
2020-04-03,34,21.83,0
2020-04-04,34.42,21.89,0
2020-04-05,34.3,23.03,0.13999999999999999
2020-04-06,32.99,23.13,2.75
2020-04-07,30.11,22.03,10.03
2020-04-08,31.81,21.87,9.17
2020-04-09,31.47,20.31,1.87
2020-04-10,30.96,21.27,0.29000000000000004
2020-04-11,32.06,21.33,0.07
2020-04-12,33.23,20.65,0.02
2020-04-13,34.2,20.21,0
2020-04-14,34.26,20.14,0
2020-04-15,34.05,20.96,0
2020-04-16,34.2,22.97,0
2020-04-17,34.62,23.18,0
2020-04-18,34.1,23.16,0
2020-04-19,33.85,22.8,0.02
2020-04-20,33.82,21.91,0
2020-04-21,34.03,22.93,0
2020-04-22,34.34,23.83,0.01
2020-04-23,35.58,24.67,0
2020-04-24,33.51,23.66,7.55
2020-04-25,31.35,23.04,10.3
2020-04-26,29.48,22.45,2.1
2020-04-27,32.02,22.4,0.16
2020-04-28,32.9,21.47,0.22
2020-04-29,27.64,20.83,1.8199999999999998
2020-04-30,32.1,22.36,0.1
2020-05-01,33.09,23.27,0.02
2020-05-02,32.56,23.38,0.15
2020-05-03,33.26,23.83,0
2020-05-04,33.3,23.4,0
2020-05-05,32.92,23.74,0
2020-05-06,32.96,24.33,0
2020-05-07,32.97,23.47,0.16
2020-05-08,32.45,24.26,0
2020-05-09,33.72,23.87,0.02
2020-05-10,34.09,23.38,0
2020-05-11,33.41,22.49,0.1
2020-05-12,33.55,22.41,0
2020-05-13,33.7,23.26,0.03
2020-05-14,33.88,23.26,0
2020-05-15,34.91,23.89,0.02
2020-05-16,33.68,24.86,0.29000000000000004
2020-05-17,33.45,21.38,8.31
2020-05-18,30.29,22.1,1.85
2020-05-19,31.26,22.68,0.63
2020-05-20,32.92,22.67,0.22999999999999998
2020-05-21,33.76,23.28,0.12
2020-05-22,33.7,23.62,0
2020-05-23,34.52,23.81,0
2020-05-24,33.74,23.51,0.16
2020-05-25,33.91,23.58,0.02
2020-05-26,33.17,22.95,1.07
2020-05-27,32.21,22.82,0.87
2020-05-28,33.5,21.47,0.92
2020-05-29,33.14,21.67,4.72
2020-05-30,30.9,22.64,16.54
2020-05-31,31.75,22.5,1.51
2020-06-01,30.25,22.12,10.63
2020-06-02,29.15,22.04,0.78
2020-06-03,29.79,22.35,0.88
2020-06-04,29.83,22.05,2.23
2020-06-05,30.92,22.29,3.52
2020-06-06,30.69,21.65,11.66
2020-06-07,31.1,22.13,2.59
2020-06-08,30.93,22.08,0.35000000000000003
2020-06-09,30.21,22.57,1.25
2020-06-10,29.23,22.04,3.3000000000000003
2020-06-11,27.83,20.86,3.46
2020-06-12,27.66,21.11,0.7000000000000001
2020-06-13,28.36,21.47,2.64
2020-06-14,29.14,22.44,1.6
2020-06-15,29.18,22.29,0.18
2020-06-16,28.58,22.07,0.52
2020-06-17,27.89,22.2,0.61
2020-06-18,28.55,21.69,0.99
2020-06-19,29.68,21.73,1.89
2020-06-20,29.64,21.04,0.21
2020-06-21,29.05,21.24,2.85
2020-06-22,28.61,21.4,3.92
2020-06-23,30.63,22.04,2.77
2020-06-24,30.7,21.49,7.54
2020-06-25,29.88,21.46,25.52
2020-06-26,29.17,21.83,13.51
2020-06-27,28.83,22.26,0.35000000000000003
2020-06-28,29.3,21.86,5.37
2020-06-29,29.01,21.63,3.45
2020-06-30,29,21.27,0.89
2020-07-01,29.14,21.33,7.09
2020-07-02,27.93,21.17,8.63
2020-07-03,26.61,20.92,20.93
2020-07-04,27.44,21.56,4.45
2020-07-05,27.19,22,1.18
2020-07-06,27.43,21.61,1.06
2020-07-07,28.99,20.88,1.95
2020-07-08,27.96,20.79,13.879999999999999
2020-07-09,26.98,20.22,12.94
2020-07-10,27.52,20.8,4.16
2020-07-11,28.69,21.2,7.65
2020-07-12,28.72,20.97,3.74
2020-07-13,28.27,21.36,3.29
2020-07-14,27.44,21.39,8.18
2020-07-15,26.36,20.41,21.759999999999998
2020-07-16,25.68,20.92,6.28
2020-07-17,27.79,21.22,6.7
2020-07-18,27.19,21.42,9.8
2020-07-19,28.32,21.75,7.68
2020-07-20,29.09,20.64,4.34
2020-07-21,30.08,21.54,0.08
2020-07-22,30.46,22.37,0.48000000000000004
2020-07-23,29.84,21.81,16.900000000000002
2020-07-24,26.66,21.2,32.21
2020-07-25,28.53,20.57,6.37
2020-07-26,27.9,20.9,1.96
2020-07-27,28.84,20.78,2.22
2020-07-28,29.21,21.36,6.93
2020-07-29,25.51,21.14,9.47
2020-07-30,27.79,21.69,2.02
2020-07-31,28.95,20.8,3.5
2020-08-01,28.18,21.17,0.31
2020-08-02,26.83,20.76,10.34
2020-08-03,25.24,21,8.22
2020-08-04,25.31,20.88,11.71
2020-08-05,25.49,21.75,9.28
2020-08-06,28.35,22.06,6.07
2020-08-07,26.5,22.19,0.63
2020-08-08,27.99,20.6,41.06
2020-08-09,25.45,20.64,20.470000000000002
2020-08-10,26.21,21.19,4.91
2020-08-11,27.62,21.36,4.4
2020-08-12,26.92,21.6,0.71
2020-08-13,27.85,21.06,0.22
2020-08-14,26.62,21.18,0.35000000000000003
2020-08-15,26.29,21.27,0.2
2020-08-16,24.46,21.01,1.2
2020-08-17,27.16,20.98,3.9499999999999997
2020-08-18,26.72,20.77,1.21
2020-08-19,26.64,21.14,0.28
2020-08-20,26.68,20.88,1.19
2020-08-21,28.05,20.62,0.5700000000000001
2020-08-22,28.41,21.33,1.7
2020-08-23,27.77,21.12,0.9600000000000001
2020-08-24,28.01,20.97,0.05
2020-08-25,29.11,21.47,0.01
2020-08-26,29.51,21.33,0.2
2020-08-27,28.36,20.39,0.12
2020-08-28,29.08,20.53,0
2020-08-29,29.26,21.17,0.06999999999999999
2020-08-30,29.76,20.88,2.01
2020-08-31,28.81,21.19,1.4000000000000001
2020-09-01,27.99,20.14,12.43
2020-09-02,26.01,20.55,10.34
2020-09-03,29.6,21.03,7.08
2020-09-04,28.6,21.83,4.91
2020-09-05,29.25,21.93,4.2
2020-09-06,30.7,21.55,6.29
2020-09-07,28.08,21.03,2.47
2020-09-08,29.4,21.35,6.05
2020-09-09,28.35,20.45,8.79
2020-09-10,25.96,20.38,7.55
2020-09-11,26.5,20.91,10.74
2020-09-12,25.67,20.09,8.31
2020-09-13,24.77,20.32,16.38
2020-09-14,25.3,20.3,1.62
2020-09-15,27.72,20.51,11.42
2020-09-16,27.21,20.85,1.52
2020-09-17,27.97,20.9,1.98
2020-09-18,27.3,20.46,3.96
2020-09-19,25.84,20.99,14.06
2020-09-20,24.16,20.68,8.82
2020-09-21,26.61,21,11
2020-09-22,27.85,19.76,0.17
2020-09-23,27.78,19.9,0.07
2020-09-24,27.67,21.18,3.38
2020-09-25,28.24,20.77,7.42
2020-09-26,25.07,21.17,0.9700000000000001
2020-09-27,27.17,20.27,0.15
2020-09-28,28.95,21.11,0.75
2020-09-29,27.09,19.9,17.03
2020-09-30,26.12,19.98,6.59
2020-10-01,27.16,20.4,0.61
2020-10-02,28.5,21.27,0.79
2020-10-03,27.78,20.54,0.5900000000000001
2020-10-04,26.25,19.9,0.66
2020-10-05,28.21,20.7,0.71
2020-10-06,29.86,21.39,0.42
2020-10-07,28.94,21.24,0.34
2020-10-08,29.37,21.95,0.4
2020-10-09,28.82,20.52,1.99
2020-10-10,28.53,20.92,14.19
2020-10-11,25.37,20.18,9.84
2020-10-12,25.93,20.37,11.51
2020-10-13,25.77,20.01,1.79
2020-10-14,26.46,19.89,0.23
2020-10-15,26.96,19.72,0.05
2020-10-16,27.51,19.65,0.78
2020-10-17,28.12,20.37,0.02
2020-10-18,27.45,21.37,2.75
2020-10-19,27.35,21.25,7.58
2020-10-20,25.38,20.79,8.629999999999999
2020-10-21,25.52,20.96,11.85
2020-10-22,24.99,20.21,3.81
2020-10-23,24.39,18.67,8.44
2020-10-24,24.26,18.67,17.94
2020-10-25,27.68,19.88,0.66
2020-10-26,28.55,19.16,0.51
2020-10-27,29.1,18.33,0
2020-10-28,28.2,18.2,0
2020-10-29,26.18,19.04,0.01
2020-10-30,28.38,18.14,0
2020-10-31,28.62,19.26,0.16
2020-11-01,28.87,19.84,0.13
2020-11-02,28.62,19.92,0.32
2020-11-03,28.43,20.05,0.12
2020-11-04,27.75,20.93,1.1500000000000001
2020-11-05,28.39,20.96,4.92
2020-11-06,28.22,21.14,0.49
2020-11-07,28.27,20.68,2.96
2020-11-08,27.29,20.22,0.16
2020-11-09,27.67,16.58,0.01
2020-11-10,26.52,15.28,0
2020-11-11,27.37,16.97,0
2020-11-12,27.55,20.73,0.99
2020-11-13,26.13,20.4,5.81
2020-11-14,27.96,19.28,0.59
2020-11-15,25.15,20.16,5.6
2020-11-16,24.76,20.18,8.18
2020-11-17,26.64,19.87,2.53
2020-11-18,27.43,20.18,0.38
2020-11-19,27.45,20.07,0.46
2020-11-20,27.95,16.79,0
2020-11-21,27.42,14.94,0
2020-11-22,26.86,15.68,0
2020-11-23,27.26,18.84,0.1
2020-11-24,25.5,18.57,0.02
2020-11-25,24.02,19.46,3.2199999999999998
2020-11-26,20.74,18.88,8.73
2020-11-27,22.76,16.53,0.01
2020-11-28,25.25,16.86,0.84
2020-11-29,24.66,19.71,1.59
2020-11-30,25.75,17.63,0.23
2020-12-01,25.39,16.67,0
2020-12-02,25.77,18.53,0.01
2020-12-03,21.45,19.48,33.06
2020-12-04,22.5,20.1,6.08
2020-12-05,23.79,19.82,5.04
2020-12-06,25.63,20.21,1.34
